"Gene","logFC"
"Gene_2667",-0.0691361994493151
"Gene_2669",-0.0370011421373833
"Gene_2674",-0.0693883904668016
"Gene_2682",-0.020762290528594
"Gene_2684",-0.0453282790436171
"Gene_2688",-0.0154623515086785
"Gene_2690",-0.0126441837858748
"Gene_2691",-0.139859170287595
"Gene_2692",-0.136932391416746
"Gene_2694",-0.0169655824511934
"Gene_2697",-0.0743317222936102
"Gene_2698",-0.00389577281748332
"Gene_2706",-0.0479703936235993
"Gene_2708",-0.0679594455796848
"Gene_2711",-0.0326028420281297
"Gene_2713",-0.0380557505480432
"Gene_2719",-0.000991130804651075
"Gene_2722",-0.0333698685054178
"Gene_2730",-0.00895644471412771
"Gene_2732",-0.0179360820621297
"Gene_2734",-0.00120574194021872
"Gene_2741",-0.0427980960491379
"Gene_2743",-0.000990040167375028
"Gene_2747",-0.0172975017882413
"Gene_2752",-0.0213292782788352
"Gene_2756",-0.00872257302930013
"Gene_2759",-0.000494643896111757
"Gene_2761",-0.0156870683729977
"Gene_2763",-0.0689008764867696
"Gene_2771",-0.0544764643023825
"Gene_2776",-0.0390345062929098
"Gene_2778",-0.0635769995092419
"Gene_2786",-0.0310443129355211
"Gene_2787",-0.00378534858117341
"Gene_2788",-0.000603629259436023
"Gene_2801",-0.00731682747153428
"Gene_2803",-0.0287244268338904
"Gene_2804",-0.0175079083735419
"Gene_2806",-0.101337418008693
"Gene_2813",-0.0757558942328274
"Gene_2815",-0.0437517309095434
"Gene_2819",-0.00725475948899135
"Gene_2821",-0.0302542838396263
"Gene_2825",-0.0761303535026574
"Gene_2829",-0.117637695114461
"Gene_2832",-0.0708825767401198
"Gene_2833",-0.111039957489873
"Gene_2840",-0.0146234600994073
"Gene_2842",-0.0231196695524956
"Gene_2846",-0.0473335462047437
"Gene_2847",-0.0514274175096103
"Gene_2852",-0.0762242498615575
"Gene_2853",-0.0109368476383143
"Gene_2856",-0.0320873988590602
"Gene_2860",-0.00186913171815295
"Gene_2862",-0.08621264399518
"Gene_2864",-0.041058151820105
"Gene_2866",-0.00536766226161944
"Gene_2867",-0.00342626659301271
"Gene_2875",-0.0476719271404491
"Gene_2877",-0.0495657837388932
"Gene_2880",-0.0208884963685132
"Gene_2881",-0.0163903762399569
"Gene_2882",-0.0163379845564351
"Gene_2883",-0.0189286150606063
"Gene_2886",-0.00148918382786833
"Gene_2887",-0.0776324429762831
"Gene_2895",-0.00606261787091222
"Gene_2896",-0.0204662034519583
"Gene_2902",-0.0187487775509285
"Gene_2911",-0.0105616050689754
"Gene_2914",-0.0170892289362485
"Gene_2916",-0.0047022078467962
"Gene_2918",-0.0911097884066692
"Gene_2920",-0.0404559362470289
"Gene_2931",-0.0352317641132318
"Gene_2934",-0.0212254696300662
"Gene_2945",-0.0347241514898173
"Gene_2961",-0.0381709785510576
"Gene_2962",-0.0176355037298395
"Gene_2963",-0.0610112440465387
"Gene_2969",-0.0514775253544335
"Gene_2970",-0.0321498781419356
"Gene_2973",-0.0573463136618373
"Gene_2983",-0.0215565480192232
"Gene_2987",-0.00336962502830973
"Gene_2990",-0.102968446496497
"Gene_2991",-0.0280391822876891
"Gene_2992",-0.0342000506431455
"Gene_2996",-0.0513720162307694
"Gene_3002",-0.0367125189809192
"Gene_3005",-0.0148425487142219
"Gene_3009",-0.00181096492248711
"Gene_3011",-0.00264030295601847
"Gene_3013",-0.0366131145262716
"Gene_3014",-0.0131558151906104
"Gene_3018",-0.0186779349444843
"Gene_3019",-0.0119207774160421
"Gene_3020",-0.0363377208234668
"Gene_3023",-0.0566244555033379
"Gene_3024",-0.0410605388545782
"Gene_3026",-0.043856733820177
"Gene_3032",-0.0448820300526656
"Gene_3034",-0.0205980742416267
"Gene_3038",-0.0201029566120905
"Gene_3043",-0.0267519555557776
"Gene_3044",-0.00159327265463993
"Gene_3049",-0.0308217753659998
"Gene_3050",-0.0715444036393791
"Gene_3054",-0.0431799374694943
"Gene_3057",-0.0661096848608875
"Gene_3058",-0.0503197421130315
"Gene_3060",-0.0389869371718912
"Gene_3062",-0.0448689852325437
"Gene_3063",-0.0527188612106815
"Gene_3072",-0.0365515286146825
"Gene_3074",-0.0417921998137074
"Gene_3082",-0.0507059280895015
"Gene_3085",-0.054113642168871
"Gene_3088",-0.00802024944450075
"Gene_3091",-0.0231658176249376
"Gene_3097",-0.00531808891203323
"Gene_3102",-0.0359605400786771
"Gene_3106",-0.00527446606341098
"Gene_3109",-0.023486572518002
"Gene_3112",-0.0442557989605552
"Gene_3117",-0.0422606665767757
"Gene_3120",-0.0321771836039271
"Gene_3121",-0.0319335586022862
"Gene_3125",-0.00941310462846223
"Gene_3127",-0.0906264337256468
"Gene_3129",-0.0128039236754178
"Gene_3132",-0.0135194998603825
"Gene_3138",-0.00542276093529148
"Gene_3141",-0.0195724636417984
"Gene_3143",-0.0136666599552835
"Gene_3149",-0.0395287300790454
"Gene_3151",-0.0490013729750478
"Gene_3152",-0.0238844455301939
"Gene_3154",-0.041701145004672
"Gene_3161",-0.0183264518058168
"Gene_3164",-0.0145319637840786
"Gene_3167",-0.00593321742928365
"Gene_3168",-0.0403413386866105
"Gene_3169",-0.0157947691261553
"Gene_3173",-0.057689770782126
"Gene_3180",-0.0328950376795611
"Gene_3181",-0.063344107099379
"Gene_3186",-0.0737624837389399
"Gene_3188",-0.06010141750322
"Gene_3194",-0.000597733019673807
"Gene_3195",-0.0235830715591661
"Gene_3196",-0.0624413532800965
"Gene_3205",-0.0215496685888801
"Gene_3211",-0.0219910590631995
"Gene_3212",-0.0797080286106815
"Gene_3214",-0.0560570147131667
"Gene_3218",-0.0242999372290114
"Gene_3222",-0.00945097109270732
"Gene_3223",-0.0647948789360719
"Gene_3226",-0.00340527220975106
"Gene_3229",-0.00294193554971756
"Gene_3230",-0.0517682964263546
"Gene_3231",-0.0369247426558794
"Gene_3234",-0.00279924631933515
"Gene_3237",-0.0849485475401548
"Gene_3240",-0.0580977908707982
"Gene_3246",-0.0318618753175874
"Gene_3247",-0.150026406681187
"Gene_3254",-0.100653637075314
"Gene_3256",-0.0274412597526394
"Gene_3260",-0.00872929305053516
"Gene_3264",-0.117904271009036
"Gene_3269",-0.00900024718937553
"Gene_3273",-0.00315093536015887
"Gene_3275",-0.0143333116532025
"Gene_3278",-0.0728394296848278
"Gene_3279",-0.0202592512185555
"Gene_3280",-0.0491484620177465
"Gene_3282",-0.0325588756442121
"Gene_3283",-0.00214566625927315
"Gene_3284",-0.00913426953521723
"Gene_3287",-0.0325970402090534
"Gene_3288",-0.0530262026433244
"Gene_3292",-0.0186203846666633
"Gene_3294",-0.00636283479222843
"Gene_3298",-0.00556469955590755
"Gene_3300",-0.0283854888482131
"Gene_3308",-0.00587334550823249
"Gene_3312",-0.00760169545437295
"Gene_3314",-0.0166435808308059
"Gene_3318",-0.0268764457903923
"Gene_3320",-0.00130064767986671
"Gene_3323",-0.000649078574356032
"Gene_3331",-0.0433435808867078
"Gene_3338",-0.0192025985886
"Gene_3339",-0.033275554632612
"Gene_3342",-0.020600196026765
"Gene_3344",-0.0538819656698961
"Gene_3345",-0.00452983426886
"Gene_3346",-0.0796485965448079
"Gene_3347",-0.045496750784725
"Gene_3348",-0.0236781848074838
"Gene_3350",-0.0858896737608084
"Gene_3353",-0.0224752481940893
"Gene_3360",-0.0180486814830587
"Gene_3364",-0.0296773060078177
"Gene_3365",-0.0149636223753831
"Gene_3370",-0.0660585690110809
"Gene_3375",-0.0459555402495266
"Gene_3377",-0.0273073265386077
"Gene_3379",-0.0306935118330287
"Gene_3380",-0.0164733485336486
"Gene_3382",-0.0493301188256869
"Gene_3383",-0.0202599965806125
"Gene_3387",-0.0368911538310557
"Gene_3388",-0.0112122462407043
"Gene_3393",-0.0125821455049135
"Gene_3397",-0.0664009215423462
"Gene_3398",-0.00353015476794605
"Gene_3402",-0.0663759520177658
"Gene_3404",-0.00081608726986504
"Gene_3406",-0.0314941026807682
"Gene_3409",-0.0475224401436312
"Gene_3410",-0.0333542284521844
"Gene_3413",-0.014253578028093
"Gene_3414",-0.0619110263580067
"Gene_3417",-0.077660811634304
"Gene_3422",-0.0289801100112235
"Gene_3423",-0.0127477586850979
"Gene_3433",-0.0416325657810002
"Gene_3436",-0.066001945089575
"Gene_3437",-0.0248199027681513
"Gene_3442",-0.0320140793879764
"Gene_3444",-0.0748688218178719
"Gene_3451",-0.0841428022176287
"Gene_3453",-0.0780603099921415
"Gene_3458",-0.0625255025020333
"Gene_3462",-0.0300292419654702
"Gene_3464",-0.0230670625078679
"Gene_3465",-0.000933808449805618
"Gene_3467",-0.041935194407539
"Gene_3478",-0.0173517949209323
"Gene_3479",-0.0284424027538832
"Gene_3481",-0.000708815874673974
"Gene_3485",-0.0607769372857518
"Gene_3489",-0.00937454266299564
"Gene_3492",-0.048911140191747
"Gene_3496",-0.00771836766563316
"Gene_3501",-0.0682307908221018
"Gene_3506",-0.0596417244791709
"Gene_3509",-0.0483594675113861
"Gene_3514",-0.048962534813902
"Gene_3515",-0.0273966807083532
"Gene_3516",-0.0038635622947556
"Gene_3517",-0.0332203853141366
"Gene_3518",-0.0105385753451652
"Gene_3520",-0.069819662696804
"Gene_3521",-0.00900088624244466
"Gene_3523",-0.00236565503023733
"Gene_3526",-0.0236008474096092
"Gene_3529",-0.00322103528513917
"Gene_3534",-0.0259076971866139
"Gene_3535",-0.0303294443663638
"Gene_3536",-0.0179886824363038
"Gene_3537",-0.0062021547984239
"Gene_3539",-0.0873517556273136
"Gene_3543",-0.0329965794692191
"Gene_3544",-0.0801669445583797
"Gene_3554",-0.0179571022452394
"Gene_3557",-0.0392201535819123
"Gene_3558",-0.0498140567316909
"Gene_3561",-0.0148435426176174
"Gene_3562",-0.035359772893278
"Gene_3566",-0.0683217940885208
"Gene_3570",-0.0255354385418118
"Gene_3574",-0.0165622257916196
"Gene_3575",-0.00980128980612927
"Gene_3577",-0.065932626670369
"Gene_3579",-0.0156687646625899
"Gene_3582",-0.001094411276791
"Gene_3583",-0.0256550318351145
"Gene_3584",-8.77346196035411e-05
"Gene_3587",-0.0201701176367726
"Gene_3592",-0.084981206702476
"Gene_3594",-0.0274695417017474
"Gene_3595",-0.0395297725603774
"Gene_3601",-0.00137344584219523
"Gene_3602",-0.0561045661710038
"Gene_3603",-0.0394845445450498
"Gene_3606",-0.0353259451579668
"Gene_3609",-0.0221563787269301
"Gene_3613",-0.00990337956297127
"Gene_3619",-0.00397566628062851
"Gene_3621",-0.133843682583795
"Gene_3624",-0.0768492363810624
"Gene_3627",-0.0263850984113669
"Gene_3628",-0.00219485252162022
"Gene_3631",-0.038526497355682
"Gene_3635",-0.0544613930842033
"Gene_3636",-0.026247212777577
"Gene_3638",-0.0659322526073267
"Gene_3642",-0.0197806560172697
"Gene_3643",-0.0167553777757679
"Gene_3649",-0.130942309283391
"Gene_3650",-0.107140934778891
"Gene_3652",-0.0493537195085931
"Gene_3654",-0.0162005863345023
"Gene_3657",-0.0235207290428603
"Gene_3658",-0.0670332802913585
"Gene_3659",-0.0507734231064787
"Gene_3663",-0.0215668540969141
"Gene_3664",-0.0706206383064396
"Gene_3666",-0.038389256768371
"Gene_3668",-0.0124294926878923
"Gene_3671",-0.0707571938987628
"Gene_3672",-0.0796075627272792
"Gene_3677",-0.0302554673561435
"Gene_3680",-0.0130318396568985
"Gene_3683",-0.0408825351225715
"Gene_3688",-0.0328291784980483
"Gene_3693",-0.0235092641744288
"Gene_3711",-0.000765674786134873
"Gene_3712",-0.00975136093283746
"Gene_3714",-0.0544443452756127
"Gene_3715",-0.0196679160284745
"Gene_3716",-0.0607158399589305
"Gene_3717",-0.0213906396944914
"Gene_3722",-0.00869653156623995
"Gene_3723",-0.0209982968435942
"Gene_3725",-0.0227546416165909
"Gene_3728",-0.00309826092424581
"Gene_3729",-0.0813878491213984
"Gene_3732",-0.0656512305215813
"Gene_3733",-0.0208541380322891
"Gene_3739",-0.0141434812646692
"Gene_3747",-0.0199578786683174
"Gene_3749",-0.0713679810497507
"Gene_3750",-0.0395791118268196
"Gene_3753",-0.0501708457222847
"Gene_3755",-0.0621200760745086
"Gene_3756",-0.0333175804339469
"Gene_3770",-0.0142459934390957
"Gene_3772",-0.0110317970010922
"Gene_3777",-0.0164805219223441
"Gene_3780",-0.0591808050917577
"Gene_3783",-0.00815177672587053
"Gene_3785",-0.0163827123408957
"Gene_3787",-0.0378138305660038
"Gene_3793",-0.0202932078301385
"Gene_3794",-0.02793291977193
"Gene_3796",-0.0230146832203264
"Gene_3798",-0.0521352595649818
"Gene_3799",-0.0138820247183249
"Gene_3800",-0.0240552176407731
"Gene_3806",-0.0271228667654047
"Gene_3808",-0.0511205277407951
"Gene_3814",-0.018996272157958
"Gene_3818",-0.0106830191122467
"Gene_3819",-0.00950174345777866
"Gene_3820",-0.0515528473409659
"Gene_3821",-0.0636063667942248
"Gene_3824",-0.0198876791309623
"Gene_3825",-0.06758339573345
"Gene_3826",-0.0578697483761226
"Gene_3827",-0.031871346209515
"Gene_3828",-0.0592084155480208
"Gene_3831",-0.037905631155934
"Gene_3832",-0.00431174825765179
"Gene_3835",-0.0563996675589404
"Gene_3841",-0.058409082518005
"Gene_3843",-0.0108659333862846
"Gene_3844",-0.027104867831012
"Gene_3846",-0.0247649681619517
"Gene_3847",-0.00553419240046571
"Gene_3851",-0.0599574537474274
"Gene_3852",-0.0634219393897828
"Gene_3854",-0.0775424855477942
"Gene_3858",-0.0397658683070068
"Gene_3860",-0.0276225501600704
"Gene_3866",-0.0596869562208724
"Gene_3867",-0.0469290734980552
"Gene_3868",-0.0574117675305721
"Gene_3873",-0.0105675867719452
"Gene_3876",-0.0593405310336128
"Gene_3877",-0.0933238938121299
"Gene_3878",-0.062755443308935
"Gene_3885",-0.00464298873950275
"Gene_3887",-0.028854080983451
"Gene_3888",-0.00728828343328924
"Gene_3898",-0.0141645606941649
"Gene_3899",-0.028225856068393
"Gene_3900",-0.0102503592812528
"Gene_3901",-0.065113087391532
"Gene_3902",-0.0164895782357704
"Gene_3908",-0.0802068047325992
"Gene_3909",-0.0132486794395605
"Gene_3912",-0.000346643235221489
"Gene_3914",-0.024366648616553
"Gene_3915",-0.040771521604372
"Gene_3916",-0.0358258487881313
"Gene_3922",-0.0142338308172549
"Gene_3926",-0.0122132971727926
"Gene_3929",-0.0186410950898326
"Gene_3936",-0.0668648801339935
"Gene_3937",-0.0175344226777483
"Gene_3939",-0.0964617470430724
"Gene_3943",-0.0254162184459772
"Gene_3944",-0.0782289936263343
"Gene_3947",-0.0807184807755399
"Gene_3949",-0.029412383848519
"Gene_3959",-0.0018227537354556
"Gene_3960",-0.0593578784801356
"Gene_3963",-0.00640009202399083
"Gene_3964",-0.0749163434832245
"Gene_3965",-0.00302477767028586
"Gene_3967",-0.0636756190033156
"Gene_3973",-0.0591944205553978
"Gene_3976",-0.0242114683698427
"Gene_3979",-0.0401309479746175
"Gene_3980",-0.0592766746942561
"Gene_3981",-0.062008921552787
"Gene_3984",-0.0212976936840406
"Gene_3987",-0.0794279437074796
"Gene_3988",-0.0727821651405636
"Gene_3990",-0.0380248364028208
"Gene_3991",-0.0251370249044816
"Gene_3992",-0.0487340670729215
"Gene_3993",-0.0663311668373834
"Gene_3994",-0.0369773482868614
"Gene_3997",-0.00795112677865006
"Gene_3998",-0.0866868574704003
"Gene_3999",-0.0342678831425216
"Gene_4002",-0.00884075955330887
"Gene_4003",-0.0443112029691717
"Gene_4006",-0.00282311113815314
"Gene_4007",-0.0299134139036639
"Gene_4016",-0.0593893396461365
"Gene_4017",-0.0055065484457022
"Gene_4019",-0.0143357791882703
"Gene_4020",-0.016140194774334
"Gene_4021",-0.0754108675275105
"Gene_4022",-0.0289065525957315
"Gene_4024",-0.000870913868228573
"Gene_4031",-0.086253537075736
"Gene_4036",-0.0442442096554454
"Gene_4039",-0.00726995234871497
"Gene_4040",-0.0046090098087288
"Gene_4041",-0.0366320945028775
"Gene_4044",-0.0341736769053278
"Gene_4047",-0.0300715481861067
"Gene_4048",-0.0793264975001349
"Gene_4051",-0.0117921318512297
"Gene_4053",-0.0344743935787308
"Gene_4056",-0.0298980855907853
"Gene_4057",-0.038515793535201
"Gene_4060",-0.0496629940463329
"Gene_4064",-0.0257897632345037
"Gene_4065",-0.0433700278040945
"Gene_4066",-0.0352539723733591
"Gene_4067",-0.0957618372871614
"Gene_4069",-0.0553673161755324
"Gene_4071",-0.0359918468442766
"Gene_4073",-0.00324637890152557
"Gene_4074",-0.0325074082551442
"Gene_4078",-0.0675639643944779
"Gene_4079",-0.00298042478199489
"Gene_4080",-0.0500647399786325
"Gene_4081",-0.0153923699362069
"Gene_4083",-0.00724384427616132
"Gene_4085",-0.00861879125093212
"Gene_4088",-0.0292519992409583
"Gene_4089",-0.0418170487207252
"Gene_4092",-0.013274216502531
"Gene_4094",-0.0132088556823264
"Gene_4096",-0.0454999667149369
"Gene_4098",-0.0220696238893212
"Gene_4108",-0.0167399310715259
"Gene_4109",-0.0122659723822367
"Gene_4112",-0.120391663166693
"Gene_4121",-0.00565290018442699
"Gene_4122",-2.44007867524765e-05
"Gene_4125",-0.0183253640221768
"Gene_4127",-0.0113404581061567
"Gene_4129",-0.062756368453345
"Gene_4131",-0.00777619597546719
"Gene_4132",-0.0350331620715836
"Gene_4134",-0.0605047091193738
"Gene_4136",-0.0489969826332577
"Gene_4138",-0.0371438286205072
"Gene_4139",-0.0422007857398681
"Gene_4140",-0.0987532450774484
"Gene_4143",-0.0217635973033632
"Gene_4148",-0.039296278021399
"Gene_4149",-0.097952642876018
"Gene_4151",-0.0340063725748894
"Gene_4152",-0.0419473797228931
"Gene_4153",-0.0675237316307697
"Gene_4154",-0.0344959785613015
"Gene_4156",-0.0320942319923403
"Gene_4157",-0.0407685147305394
"Gene_4160",-0.0313797858280944
"Gene_4161",-0.00251067720007248
"Gene_4168",-0.00191131681669043
"Gene_4170",-0.0442501766898462
"Gene_4174",-0.00587958083067042
"Gene_4175",-0.0243229943938297
"Gene_4181",-0.0332462845569599
"Gene_4184",-0.0483821041985015
"Gene_4187",-0.0983185441295191
"Gene_4188",-0.0173755358625853
"Gene_4191",-0.000348697099876283
"Gene_4202",-0.0145289316549735
"Gene_4205",-0.00338526078700685
"Gene_4209",-0.0123294992063214
"Gene_4210",-0.0191513607046763
"Gene_4214",-0.0451626681347528
"Gene_4215",-0.0563350750775879
"Gene_4217",-0.00903919740525083
"Gene_4220",-0.0331953276910695
"Gene_4221",-0.0486731450586744
"Gene_4227",-0.0865111984793372
"Gene_4246",-0.0388254665209886
"Gene_4248",-0.0404439289542586
"Gene_4250",-0.0199758985540548
"Gene_4254",-0.0617143654916319
"Gene_4255",-0.0106106314161138
"Gene_4256",-0.0995224156543779
"Gene_4260",-0.0176643429925947
"Gene_4262",-0.049653002913113
"Gene_4266",-0.023695549438207
"Gene_4269",-0.0226711659871084
"Gene_4271",-0.0311004008268694
"Gene_4272",-0.0500996860098608
"Gene_4274",-0.0332064504778002
"Gene_4276",-0.0331970826737709
"Gene_4278",-0.00312380475891327
"Gene_4281",-0.0744306820101541
"Gene_4282",-0.0998647637141192
"Gene_4287",-0.0236237135644122
"Gene_4288",-0.0495279540407378
"Gene_4292",-0.0385145662421209
"Gene_4293",-0.0455327702308623
"Gene_4294",-0.0321720681982449
"Gene_4295",-0.00926616583199813
"Gene_4297",-0.057542236252873
"Gene_4299",-0.0401002377230313
"Gene_4300",-0.0162443835668213
"Gene_4302",-0.0329274912195747
"Gene_4304",-0.0144310991855794
"Gene_4307",-0.0246343201337123
"Gene_4308",-0.0282680521341718
"Gene_4312",-0.152163488643204
"Gene_4316",-0.0304973952461918
"Gene_4317",-0.00866974207986759
"Gene_4319",-0.0172323938567658
"Gene_4325",-0.0491375970155548
"Gene_4330",-0.0341834121582534
"Gene_4331",-0.0708175746582818
"Gene_4333",-0.0312659706876097
"Gene_4334",-0.0495077040157685
"Gene_4335",-0.041351293163892
"Gene_4338",-0.012754279444354
"Gene_4340",-0.0599459025850644
"Gene_4342",-0.0212445103489776
"Gene_4346",-0.0121579742483102
"Gene_4347",-0.00567418485103399
"Gene_4349",-0.0212586824619621
"Gene_4353",-0.0490270270135276
"Gene_4354",-0.0163095374973836
"Gene_4356",-0.0778783055625754
"Gene_4359",-0.00187556246736476
"Gene_4364",-0.0539702922051664
